NSample,Dimension,Distribution,prob
56,230,Bernoulli,0.145
56,230,Laplacian,0.0925
56,230,Radamacher,0.115
56,240,Uniform,0.1425
56,240,Gaussian,0.1325
56,240,GaussianBiased,0.1275
56,240,Bernoulli,0.16
56,240,Laplacian,0.1275
56,240,Radamacher,0.135
56,250,Uniform,0.145
56,250,Gaussian,0.16
56,250,GaussianBiased,0.185
56,250,Bernoulli,0.235
56,250,Laplacian,0.1525
56,250,Radamacher,0.2
56,260,Uniform,0.205
56,260,Gaussian,0.205
56,260,GaussianBiased,0.2275
56,260,Bernoulli,0.21
56,260,Laplacian,0.1575
56,260,Radamacher,0.2325
56,270,Uniform,0.2425
56,270,Gaussian,0.2175
56,270,GaussianBiased,0.25
56,270,Bernoulli,0.285
56,270,Laplacian,0.2325
56,270,Radamacher,0.235
56,280,Uniform,0.2725
56,280,Gaussian,0.2425
56,280,GaussianBiased,0.3
56,280,Bernoulli,0.3125
56,280,Laplacian,0.2525
56,280,Radamacher,0.275
56,290,Uniform,0.2725
56,290,Gaussian,0.3325
56,290,GaussianBiased,0.315
56,290,Bernoulli,0.3575
56,290,Laplacian,0.3175
56,290,Radamacher,0.33
56,300,Uniform,0.335
56,300,Gaussian,0.4025
56,300,GaussianBiased,0.375
56,300,Bernoulli,0.38
56,300,Laplacian,0.355
56,300,Radamacher,0.38
56,310,Uniform,0.425
56,310,Gaussian,0.4125
56,310,GaussianBiased,0.4025
56,310,Bernoulli,0.435
56,310,Laplacian,0.36
56,310,Radamacher,0.4225
56,320,Uniform,0.4775
56,320,Gaussian,0.43
56,320,GaussianBiased,0.4575
56,320,Bernoulli,0.455
56,320,Laplacian,0.4
56,320,Radamacher,0.425
56,330,Uniform,0.465
56,330,Gaussian,0.455
56,330,GaussianBiased,0.52
56,330,Bernoulli,0.485
56,330,Laplacian,0.4975
56,330,Radamacher,0.5025
56,340,Uniform,0.535
56,340,Gaussian,0.565
56,340,GaussianBiased,0.5125
56,340,Bernoulli,0.5825
56,340,Laplacian,0.4875
56,340,Radamacher,0.54
56,350,Uniform,0.5375
56,350,Gaussian,0.615
56,350,GaussianBiased,0.5525
56,350,Bernoulli,0.5775
56,350,Laplacian,0.515
56,350,Radamacher,0.555
56,360,Uniform,0.615
56,360,Gaussian,0.5875
56,360,GaussianBiased,0.62
56,360,Bernoulli,0.6175
56,360,Laplacian,0.5775
56,360,Radamacher,0.565
56,370,Uniform,0.645
56,370,Gaussian,0.6675
56,370,GaussianBiased,0.6425
56,370,Bernoulli,0.6275
56,370,Laplacian,0.585
56,370,Radamacher,0.6575
56,380,Uniform,0.6575
56,380,Gaussian,0.65
56,380,GaussianBiased,0.6625
56,380,Bernoulli,0.6625
56,380,Laplacian,0.675
56,380,Radamacher,0.6725
56,390,Uniform,0.645
56,390,Gaussian,0.67
56,390,GaussianBiased,0.7225
56,390,Bernoulli,0.6775
56,390,Laplacian,0.6625
56,390,Radamacher,0.7
56,400,Uniform,0.715
56,400,Gaussian,0.655
56,400,GaussianBiased,0.72
56,400,Bernoulli,0.71
56,400,Laplacian,0.6975
56,400,Radamacher,0.6875
56,410,Uniform,0.72
56,410,Gaussian,0.695
56,410,GaussianBiased,0.76
56,410,Bernoulli,0.7375
56,410,Laplacian,0.7025
56,410,Radamacher,0.69
56,420,Uniform,0.78
56,420,Gaussian,0.7475
56,420,GaussianBiased,0.75
56,420,Bernoulli,0.8
56,420,Laplacian,0.685
56,420,Radamacher,0.7725
56,430,Uniform,0.7625
56,430,Gaussian,0.76
56,430,GaussianBiased,0.775
56,430,Bernoulli,0.785
56,430,Laplacian,0.78
56,430,Radamacher,0.7425
56,440,Uniform,0.7875
56,440,Gaussian,0.785
56,440,GaussianBiased,0.7775
56,440,Bernoulli,0.7925
56,440,Laplacian,0.79
56,440,Radamacher,0.7675
56,450,Uniform,0.785
56,450,Gaussian,0.795
56,450,GaussianBiased,0.81
56,450,Bernoulli,0.8225
56,450,Laplacian,0.805
56,450,Radamacher,0.8
56,460,Uniform,0.835
56,460,Gaussian,0.8575
56,460,GaussianBiased,0.875
56,460,Bernoulli,0.835
56,460,Laplacian,0.79
56,460,Radamacher,0.8175
56,470,Uniform,0.8325
56,470,Gaussian,0.8525
56,470,GaussianBiased,0.8275
56,470,Bernoulli,0.8475
56,470,Laplacian,0.8525
56,470,Radamacher,0.8325
56,480,Uniform,0.8525
56,480,Gaussian,0.84
56,480,GaussianBiased,0.865
56,480,Bernoulli,0.875
56,480,Laplacian,0.83
56,480,Radamacher,0.8775
56,490,Uniform,0.875
56,490,Gaussian,0.885
56,490,GaussianBiased,0.87
56,490,Bernoulli,0.87
56,490,Laplacian,0.8475
56,490,Radamacher,0.8725
56,500,Uniform,0.8375
56,500,Gaussian,0.89
56,500,GaussianBiased,0.8825
56,500,Bernoulli,0.865
56,500,Laplacian,0.875
56,500,Radamacher,0.88
56,510,Uniform,0.8825
56,510,Gaussian,0.905
56,510,GaussianBiased,0.885
56,510,Bernoulli,0.92
56,510,Laplacian,0.895
56,510,Radamacher,0.92
56,520,Uniform,0.915
56,520,Gaussian,0.9275
56,520,GaussianBiased,0.9025
56,520,Bernoulli,0.92
56,520,Laplacian,0.89
56,520,Radamacher,0.9
56,530,Uniform,0.8875
56,530,Gaussian,0.915
56,530,GaussianBiased,0.93
56,530,Bernoulli,0.895
56,530,Laplacian,0.8925
56,530,Radamacher,0.9075
56,540,Uniform,0.9225
56,540,Gaussian,0.91
56,540,GaussianBiased,0.92
56,540,Bernoulli,0.9525
56,540,Laplacian,0.9125
56,540,Radamacher,0.905
56,550,Uniform,0.93
56,550,Gaussian,0.93
56,550,GaussianBiased,0.9325
56,550,Bernoulli,0.9375
56,550,Laplacian,0.9225
56,550,Radamacher,0.9225
56,560,Uniform,0.925
56,560,Gaussian,0.925
56,560,GaussianBiased,0.9475
56,560,Bernoulli,0.93
56,560,Laplacian,0.9225
56,560,Radamacher,0.945
56,570,Uniform,0.955
56,570,Gaussian,0.935
56,570,GaussianBiased,0.945
56,570,Bernoulli,0.95
56,570,Laplacian,0.945
56,570,Radamacher,0.965
56,580,Uniform,0.945
56,580,Gaussian,0.9475
56,580,GaussianBiased,0.9625
56,580,Bernoulli,0.96
56,580,Laplacian,0.9525
56,580,Radamacher,0.9525
56,590,Uniform,0.945
56,590,Gaussian,0.9525
56,590,GaussianBiased,0.95
56,590,Bernoulli,0.9475
56,590,Laplacian,0.9525
56,590,Radamacher,0.945
56,600,Uniform,0.9525
56,600,Gaussian,0.9375
56,600,GaussianBiased,0.9575
56,600,Bernoulli,0.97
56,600,Laplacian,0.975
56,600,Radamacher,0.94
56,610,Uniform,0.96
56,610,Gaussian,0.945
56,610,GaussianBiased,0.96
56,610,Bernoulli,0.9725
56,610,Laplacian,0.9675
56,610,Radamacher,0.9675
56,620,Uniform,0.9425
56,620,Gaussian,0.9625
56,620,GaussianBiased,0.96
56,620,Bernoulli,0.97
56,620,Laplacian,0.945
56,620,Radamacher,0.9625
56,630,Uniform,0.955
56,630,Gaussian,0.975
56,630,GaussianBiased,0.9625
56,630,Bernoulli,0.97
56,630,Laplacian,0.9725
56,630,Radamacher,0.9725
56,640,Uniform,0.9725
56,640,Gaussian,0.97
56,640,GaussianBiased,0.9775
56,640,Bernoulli,0.955
56,640,Laplacian,0.9575
56,640,Radamacher,0.9875
56,650,Uniform,0.975
56,650,Gaussian,0.98
56,650,GaussianBiased,0.9775
56,650,Bernoulli,0.975
56,650,Laplacian,0.955
56,650,Radamacher,0.9775
56,660,Uniform,0.975
56,660,Gaussian,0.9725
56,660,GaussianBiased,0.9775
56,660,Bernoulli,0.9875
56,660,Laplacian,0.97
56,660,Radamacher,0.99
56,670,Uniform,0.975
56,670,Gaussian,0.965
56,670,GaussianBiased,0.9825
56,670,Bernoulli,0.975
56,670,Laplacian,0.975
56,670,Radamacher,0.98
56,680,Uniform,0.98
56,680,Gaussian,0.975
56,680,GaussianBiased,0.985
56,680,Bernoulli,0.9775
56,680,Laplacian,0.9525
56,680,Radamacher,0.97
56,690,Uniform,0.9875
56,690,Gaussian,0.985
56,690,GaussianBiased,0.9925
56,690,Bernoulli,0.98
56,690,Laplacian,0.985
56,690,Radamacher,0.985
56,700,Uniform,0.98
56,700,Gaussian,0.9975
56,700,GaussianBiased,0.975
56,700,Bernoulli,0.9875
56,700,Laplacian,0.9725
56,700,Radamacher,0.98
56,710,Uniform,0.9925
56,710,Gaussian,0.9925
56,710,GaussianBiased,0.985
56,710,Bernoulli,0.995
56,710,Laplacian,0.9875
56,710,Radamacher,0.9875
56,720,Uniform,0.9825
56,720,Gaussian,0.9925
56,720,GaussianBiased,0.9875
56,720,Bernoulli,0.9925
56,720,Laplacian,0.98
56,720,Radamacher,0.9775
56,730,Uniform,0.98
56,730,Gaussian,0.98
56,730,GaussianBiased,0.985
56,730,Bernoulli,0.99
56,730,Laplacian,0.99
56,730,Radamacher,0.9875
56,740,Uniform,0.99
56,740,Gaussian,0.99
56,740,GaussianBiased,0.99
56,740,Bernoulli,0.9925
56,740,Laplacian,0.985
56,740,Radamacher,0.9875
56,750,Uniform,0.98
56,750,Gaussian,0.99
56,750,GaussianBiased,0.99
56,750,Bernoulli,0.9975
56,750,Laplacian,0.9875
56,750,Radamacher,0.9925
56,760,Uniform,0.9975
56,760,Gaussian,0.985
56,760,GaussianBiased,0.995
56,760,Bernoulli,0.9875
56,760,Laplacian,0.995
56,760,Radamacher,0.995
56,770,Uniform,0.9875
56,770,Gaussian,0.9925
56,770,GaussianBiased,0.9925
56,770,Bernoulli,0.9875
56,770,Laplacian,0.9975
56,770,Radamacher,0.9925
56,780,Uniform,0.9975
56,780,Gaussian,0.9925
56,780,GaussianBiased,0.9925
56,780,Bernoulli,0.9975
56,780,Laplacian,0.9925
56,780,Radamacher,0.9875
56,790,Uniform,0.9875
56,790,Gaussian,0.99
56,790,GaussianBiased,0.99
56,790,Bernoulli,0.9925
56,790,Laplacian,0.9825
56,790,Radamacher,0.9925
56,800,Uniform,0.9975
56,800,Gaussian,0.99
56,800,GaussianBiased,0.9925
56,800,Bernoulli,0.9925
56,800,Laplacian,0.99
56,800,Radamacher,0.9875
56,810,Uniform,0.9925
56,810,Gaussian,0.9975
56,810,GaussianBiased,0.9925
56,810,Bernoulli,1.0
56,810,Laplacian,0.9875
56,810,Radamacher,0.9925
56,820,Uniform,0.98
56,820,Gaussian,0.9925
56,820,GaussianBiased,0.9925
56,820,Bernoulli,0.9975
56,820,Laplacian,0.995
56,820,Radamacher,1.0
56,830,Uniform,1.0
56,830,Gaussian,0.9975
56,830,GaussianBiased,0.995
56,830,Bernoulli,0.9975
56,830,Laplacian,0.9875
56,830,Radamacher,1.0
56,840,Uniform,0.9975
56,840,Gaussian,0.995
56,840,GaussianBiased,1.0
56,840,Bernoulli,0.995
56,840,Laplacian,0.9925
56,840,Radamacher,0.9975
56,850,Uniform,0.9975
56,850,Gaussian,0.995
56,850,GaussianBiased,0.9975
56,850,Bernoulli,0.9925
56,850,Laplacian,0.9925
56,850,Radamacher,0.9975
56,860,Uniform,0.9975
56,860,Gaussian,0.9975
56,860,GaussianBiased,0.995
56,860,Bernoulli,0.9975
56,860,Laplacian,1.0
56,860,Radamacher,0.9975
56,870,Uniform,0.9875
56,870,Gaussian,0.9975
56,870,GaussianBiased,0.9975
56,870,Bernoulli,0.99
56,870,Laplacian,0.995
56,870,Radamacher,0.99
56,880,Uniform,0.995
56,880,Gaussian,0.9925
56,880,GaussianBiased,1.0
56,880,Bernoulli,1.0
56,880,Laplacian,0.9975
56,880,Radamacher,0.995
56,890,Uniform,1.0
56,890,Gaussian,1.0
56,890,GaussianBiased,0.9975
56,890,Bernoulli,0.995
56,890,Laplacian,0.995
56,890,Radamacher,0.9975
56,900,Uniform,0.99
56,900,Gaussian,0.9975
56,900,GaussianBiased,0.9975
56,900,Bernoulli,0.9975
56,900,Laplacian,0.99
56,900,Radamacher,1.0
56,910,Uniform,0.995
56,910,Gaussian,0.9975
56,910,GaussianBiased,1.0
56,910,Bernoulli,1.0
56,910,Laplacian,0.9975
56,910,Radamacher,0.99
56,920,Uniform,0.995
56,920,Gaussian,1.0
56,920,GaussianBiased,1.0
56,920,Bernoulli,1.0
56,920,Laplacian,0.995
56,920,Radamacher,1.0
56,930,Uniform,0.9925
56,930,Gaussian,0.9975
56,930,GaussianBiased,1.0
56,930,Bernoulli,0.995
56,930,Laplacian,0.995
56,930,Radamacher,0.9975
56,940,Uniform,0.9975
56,940,Gaussian,0.9975
56,940,GaussianBiased,0.995
56,940,Bernoulli,0.995
56,940,Laplacian,1.0
56,940,Radamacher,0.9975
56,950,Uniform,1.0
56,950,Gaussian,1.0
56,950,GaussianBiased,0.9925
56,950,Bernoulli,0.9975
56,950,Laplacian,1.0
56,950,Radamacher,1.0
56,960,Uniform,1.0
56,960,Gaussian,1.0
56,960,GaussianBiased,1.0
56,960,Bernoulli,1.0
56,960,Laplacian,0.9975
56,960,Radamacher,0.9975
56,970,Uniform,0.9975
56,970,Gaussian,1.0
56,970,GaussianBiased,1.0
56,970,Bernoulli,0.9975
56,970,Laplacian,1.0
56,970,Radamacher,0.9975
56,980,Uniform,1.0
56,980,Gaussian,1.0
56,980,GaussianBiased,0.9975
56,980,Bernoulli,0.9975
56,980,Laplacian,1.0
56,980,Radamacher,1.0
56,990,Uniform,1.0
56,990,Gaussian,1.0
56,990,GaussianBiased,1.0
56,990,Bernoulli,1.0
56,990,Laplacian,0.9975
56,990,Radamacher,1.0
58,100,Uniform,0.0
58,100,Gaussian,0.0
58,100,GaussianBiased,0.0
58,100,Bernoulli,0.0
58,100,Laplacian,0.0
58,100,Radamacher,0.0
58,110,Uniform,0.0
58,110,Gaussian,0.0
58,110,GaussianBiased,0.0
58,110,Bernoulli,0.0
58,110,Laplacian,0.0
58,110,Radamacher,0.0
58,120,Uniform,0.0
58,120,Gaussian,0.0
58,120,GaussianBiased,0.0
58,120,Bernoulli,0.0
58,120,Laplacian,0.0
58,120,Radamacher,0.0
58,130,Uniform,0.0
58,130,Gaussian,0.0
58,130,GaussianBiased,0.0
58,130,Bernoulli,0.0
58,130,Laplacian,0.0
58,130,Radamacher,0.0
58,140,Uniform,0.0
58,140,Gaussian,0.0
58,140,GaussianBiased,0.0
58,140,Bernoulli,0.0025
58,140,Laplacian,0.0
58,140,Radamacher,0.0
58,150,Uniform,0.0
58,150,Gaussian,0.0
58,150,GaussianBiased,0.0
58,150,Bernoulli,0.0
58,150,Laplacian,0.0
58,150,Radamacher,0.0
58,160,Uniform,0.0075
58,160,Gaussian,0.005
58,160,GaussianBiased,0.0075
58,160,Bernoulli,0.0025
58,160,Laplacian,0.005
58,160,Radamacher,0.0
58,170,Uniform,0.0025
58,170,Gaussian,0.0025
58,170,GaussianBiased,0.01
58,170,Bernoulli,0.0025
58,170,Laplacian,0.0025
58,170,Radamacher,0.0025
58,180,Uniform,0.0025
58,180,Gaussian,0.015
58,180,GaussianBiased,0.02
58,180,Bernoulli,0.02
58,180,Laplacian,0.0075
58,180,Radamacher,0.0075
58,190,Uniform,0.01
58,190,Gaussian,0.0175
58,190,GaussianBiased,0.0175
58,190,Bernoulli,0.025
58,190,Laplacian,0.0225
58,190,Radamacher,0.0175
58,200,Uniform,0.025
58,200,Gaussian,0.045
58,200,GaussianBiased,0.0375
58,200,Bernoulli,0.03
58,200,Laplacian,0.0125
58,200,Radamacher,0.025
58,210,Uniform,0.0325
58,210,Gaussian,0.035
58,210,GaussianBiased,0.0525
58,210,Bernoulli,0.055
58,210,Laplacian,0.045
58,210,Radamacher,0.0425
58,220,Uniform,0.0425
58,220,Gaussian,0.0675
58,220,GaussianBiased,0.0575
58,220,Bernoulli,0.0675
58,220,Laplacian,0.06
58,220,Radamacher,0.065
58,230,Uniform,0.075
58,230,Gaussian,0.075
58,230,GaussianBiased,0.0925
58,230,Bernoulli,0.1075
58,230,Laplacian,0.085
58,230,Radamacher,0.075
58,240,Uniform,0.0925
58,240,Gaussian,0.0825
58,240,GaussianBiased,0.1
58,240,Bernoulli,0.1175
58,240,Laplacian,0.0775
58,240,Radamacher,0.1225
58,250,Uniform,0.1325
58,250,Gaussian,0.155
58,250,GaussianBiased,0.17
58,250,Bernoulli,0.145
58,250,Laplacian,0.125
58,250,Radamacher,0.125
58,260,Uniform,0.1625
58,260,Gaussian,0.165
58,260,GaussianBiased,0.1375
58,260,Bernoulli,0.1525
58,260,Laplacian,0.1425
58,260,Radamacher,0.155
58,270,Uniform,0.2
58,270,Gaussian,0.17
58,270,GaussianBiased,0.215
58,270,Bernoulli,0.22
58,270,Laplacian,0.1875
58,270,Radamacher,0.2325
58,280,Uniform,0.21
58,280,Gaussian,0.235
58,280,GaussianBiased,0.25
58,280,Bernoulli,0.27
58,280,Laplacian,0.225
58,280,Radamacher,0.23
58,290,Uniform,0.25
58,290,Gaussian,0.25
58,290,GaussianBiased,0.3075
58,290,Bernoulli,0.28
58,290,Laplacian,0.2525
58,290,Radamacher,0.265
58,300,Uniform,0.265
58,300,Gaussian,0.28
58,300,GaussianBiased,0.33
58,300,Bernoulli,0.3225
58,300,Laplacian,0.2675
58,300,Radamacher,0.3125
58,310,Uniform,0.3125
58,310,Gaussian,0.315
58,310,GaussianBiased,0.355
58,310,Bernoulli,0.3175
58,310,Laplacian,0.325
58,310,Radamacher,0.3325
58,320,Uniform,0.3975
58,320,Gaussian,0.365
58,320,GaussianBiased,0.365
58,320,Bernoulli,0.395
58,320,Laplacian,0.3525
58,320,Radamacher,0.355
58,330,Uniform,0.4025
58,330,Gaussian,0.42
58,330,GaussianBiased,0.415
58,330,Bernoulli,0.4775
58,330,Laplacian,0.3875
58,330,Radamacher,0.4375
58,340,Uniform,0.44
58,340,Gaussian,0.4225
58,340,GaussianBiased,0.48
58,340,Bernoulli,0.49
58,340,Laplacian,0.4425
58,340,Radamacher,0.46
58,350,Uniform,0.485
58,350,Gaussian,0.5
58,350,GaussianBiased,0.535
58,350,Bernoulli,0.5475
58,350,Laplacian,0.4725
58,350,Radamacher,0.5425
58,360,Uniform,0.5225
58,360,Gaussian,0.515
58,360,GaussianBiased,0.505
58,360,Bernoulli,0.56
58,360,Laplacian,0.515
58,360,Radamacher,0.56
58,370,Uniform,0.57
58,370,Gaussian,0.57
58,370,GaussianBiased,0.555
58,370,Bernoulli,0.5675
58,370,Laplacian,0.565
58,370,Radamacher,0.6075
58,380,Uniform,0.5925
58,380,Gaussian,0.5275
58,380,GaussianBiased,0.65
58,380,Bernoulli,0.59
58,380,Laplacian,0.6275
58,380,Radamacher,0.6125
58,390,Uniform,0.6475
58,390,Gaussian,0.64
58,390,GaussianBiased,0.6075
58,390,Bernoulli,0.6825
58,390,Laplacian,0.615
58,390,Radamacher,0.6525
58,400,Uniform,0.6725
58,400,Gaussian,0.595
58,400,GaussianBiased,0.725
58,400,Bernoulli,0.6625
58,400,Laplacian,0.5975
58,400,Radamacher,0.665
58,410,Uniform,0.705
58,410,Gaussian,0.6875
58,410,GaussianBiased,0.6325
58,410,Bernoulli,0.7325
58,410,Laplacian,0.68
58,410,Radamacher,0.715
58,420,Uniform,0.7075
58,420,Gaussian,0.6675
58,420,GaussianBiased,0.76
58,420,Bernoulli,0.7375
58,420,Laplacian,0.645
58,420,Radamacher,0.7075
58,430,Uniform,0.7125
58,430,Gaussian,0.7325
58,430,GaussianBiased,0.7275
58,430,Bernoulli,0.7275
58,430,Laplacian,0.72
58,430,Radamacher,0.7375
58,440,Uniform,0.73
58,440,Gaussian,0.76
58,440,GaussianBiased,0.74
58,440,Bernoulli,0.775
58,440,Laplacian,0.7275
58,440,Radamacher,0.74
58,450,Uniform,0.7425
58,450,Gaussian,0.7675
58,450,GaussianBiased,0.7825
58,450,Bernoulli,0.7875
58,450,Laplacian,0.75
58,450,Radamacher,0.765
58,460,Uniform,0.8575
58,460,Gaussian,0.8025
58,460,GaussianBiased,0.7925
58,460,Bernoulli,0.815
58,460,Laplacian,0.785
58,460,Radamacher,0.785
58,470,Uniform,0.79
58,470,Gaussian,0.7825
58,470,GaussianBiased,0.8
58,470,Bernoulli,0.8225
58,470,Laplacian,0.8075
58,470,Radamacher,0.82
58,480,Uniform,0.8325
58,480,Gaussian,0.8325
58,480,GaussianBiased,0.8475
58,480,Bernoulli,0.8025
58,480,Laplacian,0.8175
58,480,Radamacher,0.805
58,490,Uniform,0.865
58,490,Gaussian,0.835
58,490,GaussianBiased,0.845
58,490,Bernoulli,0.8675
58,490,Laplacian,0.8
58,490,Radamacher,0.8225
58,500,Uniform,0.86
58,500,Gaussian,0.835
58,500,GaussianBiased,0.855
58,500,Bernoulli,0.865
58,500,Laplacian,0.8175
58,500,Radamacher,0.8525
58,510,Uniform,0.89
58,510,Gaussian,0.87
58,510,GaussianBiased,0.8675
58,510,Bernoulli,0.8525
58,510,Laplacian,0.8375
58,510,Radamacher,0.89
58,520,Uniform,0.9
58,520,Gaussian,0.865
58,520,GaussianBiased,0.895
58,520,Bernoulli,0.905
58,520,Laplacian,0.85
58,520,Radamacher,0.895
58,530,Uniform,0.8975
58,530,Gaussian,0.9125
58,530,GaussianBiased,0.885
58,530,Bernoulli,0.895
58,530,Laplacian,0.8675
58,530,Radamacher,0.905
58,540,Uniform,0.895
58,540,Gaussian,0.8975
58,540,GaussianBiased,0.9325
58,540,Bernoulli,0.92
58,540,Laplacian,0.8725
58,540,Radamacher,0.885
58,550,Uniform,0.89
58,550,Gaussian,0.92
58,550,GaussianBiased,0.925
58,550,Bernoulli,0.93
58,550,Laplacian,0.9425
58,550,Radamacher,0.9175
58,560,Uniform,0.92
58,560,Gaussian,0.9175
58,560,GaussianBiased,0.93
58,560,Bernoulli,0.9375
58,560,Laplacian,0.9225
58,560,Radamacher,0.8975
58,570,Uniform,0.9375
58,570,Gaussian,0.94
58,570,GaussianBiased,0.935
58,570,Bernoulli,0.9325
58,570,Laplacian,0.905
58,570,Radamacher,0.9375
58,580,Uniform,0.925
58,580,Gaussian,0.92
58,580,GaussianBiased,0.9275
58,580,Bernoulli,0.935
58,580,Laplacian,0.9125
58,580,Radamacher,0.9225
58,590,Uniform,0.9275
58,590,Gaussian,0.9525
58,590,GaussianBiased,0.9275
58,590,Bernoulli,0.9625
58,590,Laplacian,0.935
58,590,Radamacher,0.935
58,600,Uniform,0.93
58,600,Gaussian,0.9475
58,600,GaussianBiased,0.95
58,600,Bernoulli,0.935
58,600,Laplacian,0.9375
58,600,Radamacher,0.94
58,610,Uniform,0.95
58,610,Gaussian,0.9575
58,610,GaussianBiased,0.9475
58,610,Bernoulli,0.95
58,610,Laplacian,0.9225
58,610,Radamacher,0.955
58,620,Uniform,0.9425
58,620,Gaussian,0.9425
58,620,GaussianBiased,0.965
58,620,Bernoulli,0.96
58,620,Laplacian,0.9675
58,620,Radamacher,0.95
58,630,Uniform,0.9625
58,630,Gaussian,0.965
58,630,GaussianBiased,0.955
58,630,Bernoulli,0.9475
58,630,Laplacian,0.9525
58,630,Radamacher,0.965
58,640,Uniform,0.9325
58,640,Gaussian,0.9675
58,640,GaussianBiased,0.9625
58,640,Bernoulli,0.9625
58,640,Laplacian,0.95
58,640,Radamacher,0.94
58,650,Uniform,0.97
58,650,Gaussian,0.9575
58,650,GaussianBiased,0.9675
58,650,Bernoulli,0.9575
58,650,Laplacian,0.9475
58,650,Radamacher,0.96
58,660,Uniform,0.9725
58,660,Gaussian,0.955
58,660,GaussianBiased,0.9625
58,660,Bernoulli,0.9725
58,660,Laplacian,0.975
58,660,Radamacher,0.965
58,670,Uniform,0.9725
58,670,Gaussian,0.96
58,670,GaussianBiased,0.985
58,670,Bernoulli,0.975
58,670,Laplacian,0.96
58,670,Radamacher,0.98
58,680,Uniform,0.96
58,680,Gaussian,0.9675
58,680,GaussianBiased,0.95
58,680,Bernoulli,0.9725
58,680,Laplacian,0.965
58,680,Radamacher,0.9725
58,690,Uniform,0.9725
58,690,Gaussian,0.9825
58,690,GaussianBiased,0.9725
58,690,Bernoulli,0.9625
58,690,Laplacian,0.9625
58,690,Radamacher,0.9825
58,700,Uniform,0.9775
58,700,Gaussian,0.9775
58,700,GaussianBiased,0.9775
58,700,Bernoulli,0.9825
58,700,Laplacian,0.96
58,700,Radamacher,0.985
58,710,Uniform,0.9825
58,710,Gaussian,0.9675
58,710,GaussianBiased,0.97
58,710,Bernoulli,0.9775
58,710,Laplacian,0.9625
58,710,Radamacher,0.9775
58,720,Uniform,0.975
58,720,Gaussian,0.98
58,720,GaussianBiased,0.99
58,720,Bernoulli,0.985
58,720,Laplacian,0.98
58,720,Radamacher,0.985
58,730,Uniform,0.9775
58,730,Gaussian,0.9825
58,730,GaussianBiased,0.9825
58,730,Bernoulli,0.9825
58,730,Laplacian,0.9875
58,730,Radamacher,0.9825
58,740,Uniform,0.98
58,740,Gaussian,0.99
58,740,GaussianBiased,0.99
58,740,Bernoulli,0.985
58,740,Laplacian,0.9875
58,740,Radamacher,0.99
58,750,Uniform,0.985
58,750,Gaussian,0.975
58,750,GaussianBiased,0.985
58,750,Bernoulli,0.995
58,750,Laplacian,0.9925
58,750,Radamacher,0.9875
58,760,Uniform,0.9925
58,760,Gaussian,0.985
58,760,GaussianBiased,0.99
58,760,Bernoulli,0.9925
58,760,Laplacian,0.98
58,760,Radamacher,0.99
58,770,Uniform,0.9875
58,770,Gaussian,0.995
58,770,GaussianBiased,0.9875
58,770,Bernoulli,0.9925
58,770,Laplacian,0.99
58,770,Radamacher,0.9775
58,780,Uniform,0.9925
58,780,Gaussian,0.995
58,780,GaussianBiased,0.9925
58,780,Bernoulli,0.9975
58,780,Laplacian,0.9875
58,780,Radamacher,0.9925
58,790,Uniform,0.985
58,790,Gaussian,0.995
58,790,GaussianBiased,0.99
58,790,Bernoulli,0.9875
58,790,Laplacian,0.985
58,790,Radamacher,0.99
58,800,Uniform,0.9875
58,800,Gaussian,0.9975
58,800,GaussianBiased,0.9875
58,800,Bernoulli,0.9925
58,800,Laplacian,0.9925
58,800,Radamacher,0.99
58,810,Uniform,0.9925
58,810,Gaussian,0.995
58,810,GaussianBiased,0.9975
58,810,Bernoulli,0.995
58,810,Laplacian,0.9975
58,810,Radamacher,0.985
58,820,Uniform,0.9925
58,820,Gaussian,0.9925
58,820,GaussianBiased,0.99
58,820,Bernoulli,0.99
58,820,Laplacian,0.99
58,820,Radamacher,0.9925
58,830,Uniform,0.995
58,830,Gaussian,0.9975
58,830,GaussianBiased,0.9925
58,830,Bernoulli,0.9925
58,830,Laplacian,0.995
58,830,Radamacher,0.9975
58,840,Uniform,0.99
58,840,Gaussian,0.995
58,840,GaussianBiased,0.995
58,840,Bernoulli,0.9975
58,840,Laplacian,0.9925
58,840,Radamacher,0.995
58,850,Uniform,1.0
58,850,Gaussian,0.99
58,850,GaussianBiased,0.99
58,850,Bernoulli,1.0
58,850,Laplacian,0.9975
58,850,Radamacher,0.9925
58,860,Uniform,0.995
58,860,Gaussian,1.0
58,860,GaussianBiased,0.9975
58,860,Bernoulli,0.9975
58,860,Laplacian,0.9925
58,860,Radamacher,0.9975
58,870,Uniform,0.99
58,870,Gaussian,0.9925
58,870,GaussianBiased,0.995
58,870,Bernoulli,1.0
58,870,Laplacian,1.0
58,870,Radamacher,0.9925
58,880,Uniform,0.995
58,880,Gaussian,0.995
58,880,GaussianBiased,1.0
58,880,Bernoulli,0.9925
58,880,Laplacian,1.0
58,880,Radamacher,0.985
58,890,Uniform,0.9975
58,890,Gaussian,1.0
58,890,GaussianBiased,1.0
58,890,Bernoulli,0.9975
58,890,Laplacian,0.995
58,890,Radamacher,1.0
58,900,Uniform,0.9925
58,900,Gaussian,1.0
58,900,GaussianBiased,0.9975
58,900,Bernoulli,0.9875
58,900,Laplacian,0.9975
58,900,Radamacher,0.9975
