NSample,Dimension,Distribution,prob
42,880,Gaussian,1.0
42,890,Gaussian,1.0
42,900,Gaussian,1.0
42,910,Gaussian,1.0
42,920,Gaussian,1.0
42,930,Gaussian,1.0
42,940,Gaussian,1.0
42,950,Gaussian,1.0
42,960,Gaussian,1.0
42,970,Gaussian,1.0
42,980,Gaussian,1.0
42,990,Gaussian,1.0
44,100,Gaussian,0.0
44,110,Gaussian,0.0
44,120,Gaussian,0.04
44,130,Gaussian,0.0
44,140,Gaussian,0.08
44,150,Gaussian,0.12
44,160,Gaussian,0.18
44,170,Gaussian,0.18
44,180,Gaussian,0.14
44,190,Gaussian,0.24
44,200,Gaussian,0.3
44,210,Gaussian,0.34
44,220,Gaussian,0.28
44,230,Gaussian,0.28
44,240,Gaussian,0.38
44,250,Gaussian,0.44
44,260,Gaussian,0.52
44,270,Gaussian,0.56
44,280,Gaussian,0.72
44,290,Gaussian,0.76
44,300,Gaussian,0.78
44,310,Gaussian,0.82
44,320,Gaussian,0.7
44,330,Gaussian,0.7
44,340,Gaussian,0.88
44,350,Gaussian,0.88
44,360,Gaussian,0.88
44,370,Gaussian,0.84
44,380,Gaussian,0.88
44,390,Gaussian,0.88
44,400,Gaussian,0.96
44,410,Gaussian,0.9
44,420,Gaussian,0.98
44,430,Gaussian,0.96
44,440,Gaussian,0.92
44,450,Gaussian,0.96
44,460,Gaussian,1.0
44,470,Gaussian,0.94
44,480,Gaussian,1.0
44,490,Gaussian,0.96
44,500,Gaussian,0.96
44,510,Gaussian,1.0
44,520,Gaussian,0.98
44,530,Gaussian,1.0
44,540,Gaussian,1.0
44,550,Gaussian,1.0
44,560,Gaussian,1.0
44,570,Gaussian,0.96
44,580,Gaussian,0.98
44,590,Gaussian,1.0
44,600,Gaussian,0.98
44,610,Gaussian,1.0
44,620,Gaussian,0.96
44,630,Gaussian,1.0
44,640,Gaussian,1.0
44,650,Gaussian,1.0
44,660,Gaussian,1.0
44,670,Gaussian,0.98
44,680,Gaussian,1.0
44,690,Gaussian,1.0
44,700,Gaussian,1.0
44,710,Gaussian,1.0
44,720,Gaussian,1.0
44,730,Gaussian,1.0
44,740,Gaussian,1.0
44,750,Gaussian,1.0
44,760,Gaussian,1.0
44,770,Gaussian,1.0
44,780,Gaussian,1.0
44,790,Gaussian,1.0
44,800,Gaussian,1.0
44,810,Gaussian,1.0
44,820,Gaussian,1.0
44,830,Gaussian,1.0
44,840,Gaussian,1.0
44,850,Gaussian,1.0
44,860,Gaussian,1.0
44,870,Gaussian,1.0
44,880,Gaussian,1.0
44,890,Gaussian,1.0
44,900,Gaussian,1.0
44,910,Gaussian,1.0
44,920,Gaussian,1.0
44,930,Gaussian,1.0
44,940,Gaussian,1.0
44,950,Gaussian,1.0
44,960,Gaussian,1.0
44,970,Gaussian,1.0
44,980,Gaussian,1.0
44,990,Gaussian,1.0
46,100,Gaussian,0.0
46,110,Gaussian,0.0
46,120,Gaussian,0.02
46,130,Gaussian,0.0
46,140,Gaussian,0.0
46,150,Gaussian,0.02
46,160,Gaussian,0.06
46,170,Gaussian,0.08
46,180,Gaussian,0.12
46,190,Gaussian,0.22
46,200,Gaussian,0.14
46,210,Gaussian,0.38
46,220,Gaussian,0.3
46,230,Gaussian,0.42
46,240,Gaussian,0.3
46,250,Gaussian,0.4
46,260,Gaussian,0.48
46,270,Gaussian,0.5
46,280,Gaussian,0.64
46,290,Gaussian,0.7
46,300,Gaussian,0.74
46,310,Gaussian,0.76
46,320,Gaussian,0.64
46,330,Gaussian,0.8
46,340,Gaussian,0.88
46,350,Gaussian,0.8
46,360,Gaussian,0.86
46,370,Gaussian,0.82
46,380,Gaussian,0.8
46,390,Gaussian,0.84
46,400,Gaussian,0.86
46,410,Gaussian,0.92
46,420,Gaussian,0.94
46,430,Gaussian,0.92
46,440,Gaussian,0.98
46,450,Gaussian,0.88
46,460,Gaussian,0.94
46,470,Gaussian,0.96
46,480,Gaussian,0.98
46,490,Gaussian,0.92
46,500,Gaussian,0.94
46,510,Gaussian,0.96
46,520,Gaussian,0.9
46,530,Gaussian,1.0
46,540,Gaussian,1.0
46,550,Gaussian,0.94
46,560,Gaussian,1.0
46,570,Gaussian,0.94
46,580,Gaussian,1.0
46,590,Gaussian,1.0
46,600,Gaussian,0.98
46,610,Gaussian,1.0
46,620,Gaussian,0.98
46,630,Gaussian,1.0
46,640,Gaussian,1.0
46,650,Gaussian,0.98
46,660,Gaussian,0.98
46,670,Gaussian,1.0
46,680,Gaussian,1.0
46,690,Gaussian,1.0
46,700,Gaussian,0.98
46,710,Gaussian,1.0
46,720,Gaussian,1.0
46,730,Gaussian,1.0
46,740,Gaussian,1.0
46,750,Gaussian,1.0
46,760,Gaussian,1.0
46,770,Gaussian,1.0
46,780,Gaussian,1.0
46,790,Gaussian,1.0
46,800,Gaussian,1.0
46,810,Gaussian,1.0
46,820,Gaussian,1.0
46,830,Gaussian,1.0
46,840,Gaussian,1.0
46,850,Gaussian,1.0
46,860,Gaussian,1.0
46,870,Gaussian,1.0
46,880,Gaussian,1.0
46,890,Gaussian,1.0
46,900,Gaussian,1.0
46,910,Gaussian,1.0
46,920,Gaussian,1.0
46,930,Gaussian,1.0
46,940,Gaussian,1.0
46,950,Gaussian,1.0
46,960,Gaussian,1.0
46,970,Gaussian,1.0
46,980,Gaussian,1.0
46,990,Gaussian,1.0
48,100,Gaussian,0.0
48,110,Gaussian,0.0
48,120,Gaussian,0.0
48,130,Gaussian,0.0
48,140,Gaussian,0.02
48,150,Gaussian,0.0
48,160,Gaussian,0.06
48,170,Gaussian,0.08
48,180,Gaussian,0.16
48,190,Gaussian,0.14
48,200,Gaussian,0.12
48,210,Gaussian,0.2
48,220,Gaussian,0.24
48,230,Gaussian,0.32
48,240,Gaussian,0.36
48,250,Gaussian,0.44
48,260,Gaussian,0.36
48,270,Gaussian,0.5
48,280,Gaussian,0.56
48,290,Gaussian,0.64
48,300,Gaussian,0.56
48,310,Gaussian,0.56
48,320,Gaussian,0.66
48,330,Gaussian,0.7
48,340,Gaussian,0.66
48,350,Gaussian,0.76
48,360,Gaussian,0.84
48,370,Gaussian,0.74
48,380,Gaussian,0.78
48,390,Gaussian,0.74
48,400,Gaussian,0.84
48,410,Gaussian,0.9
48,420,Gaussian,0.86
48,430,Gaussian,0.9
48,440,Gaussian,0.94
48,450,Gaussian,0.84
48,460,Gaussian,0.92
48,470,Gaussian,0.96
48,480,Gaussian,0.98
48,490,Gaussian,0.96
48,500,Gaussian,0.98
48,510,Gaussian,0.94
48,520,Gaussian,0.98
48,530,Gaussian,0.96
48,540,Gaussian,0.96
48,550,Gaussian,0.98
48,560,Gaussian,0.98
48,570,Gaussian,1.0
48,580,Gaussian,0.94
48,590,Gaussian,1.0
48,600,Gaussian,0.96
48,610,Gaussian,1.0
48,620,Gaussian,0.96
48,630,Gaussian,0.98
48,640,Gaussian,0.98
48,650,Gaussian,0.98
48,660,Gaussian,1.0
48,670,Gaussian,0.98
48,680,Gaussian,1.0
48,690,Gaussian,1.0
48,700,Gaussian,1.0
48,710,Gaussian,1.0
48,720,Gaussian,1.0
48,730,Gaussian,1.0
48,740,Gaussian,1.0
48,750,Gaussian,1.0
48,760,Gaussian,1.0
48,770,Gaussian,1.0
48,780,Gaussian,1.0
48,790,Gaussian,1.0
48,800,Gaussian,0.98
48,810,Gaussian,1.0
48,820,Gaussian,1.0
48,830,Gaussian,0.98
48,840,Gaussian,1.0
48,850,Gaussian,1.0
48,860,Gaussian,1.0
48,870,Gaussian,1.0
48,880,Gaussian,1.0
48,890,Gaussian,1.0
48,900,Gaussian,1.0
48,910,Gaussian,1.0
48,920,Gaussian,1.0
48,930,Gaussian,0.98
48,940,Gaussian,1.0
48,950,Gaussian,1.0
48,960,Gaussian,1.0
48,970,Gaussian,1.0
48,980,Gaussian,1.0
48,990,Gaussian,1.0
50,100,Gaussian,0.0
50,110,Gaussian,0.0
50,120,Gaussian,0.0
50,130,Gaussian,0.0
50,140,Gaussian,0.0
50,150,Gaussian,0.02
50,160,Gaussian,0.04
50,170,Gaussian,0.06
50,180,Gaussian,0.06
50,190,Gaussian,0.08
50,200,Gaussian,0.04
50,210,Gaussian,0.1
50,220,Gaussian,0.28
50,230,Gaussian,0.16
50,240,Gaussian,0.34
50,250,Gaussian,0.2
50,260,Gaussian,0.38
50,270,Gaussian,0.4
50,280,Gaussian,0.46
50,290,Gaussian,0.38
50,300,Gaussian,0.52
50,310,Gaussian,0.68
50,320,Gaussian,0.6
50,330,Gaussian,0.6
50,340,Gaussian,0.66
50,350,Gaussian,0.76
50,360,Gaussian,0.7
50,370,Gaussian,0.76
50,380,Gaussian,0.82
50,390,Gaussian,0.76
50,400,Gaussian,0.8
50,410,Gaussian,0.82
50,420,Gaussian,0.86
50,430,Gaussian,0.88
50,440,Gaussian,0.86
50,450,Gaussian,0.9
50,460,Gaussian,0.98
50,470,Gaussian,0.9
50,480,Gaussian,0.96
50,490,Gaussian,1.0
50,500,Gaussian,0.92
50,510,Gaussian,0.94
50,520,Gaussian,0.98
50,530,Gaussian,0.92
50,540,Gaussian,0.98
50,550,Gaussian,0.98
50,560,Gaussian,0.98
50,570,Gaussian,0.94
50,580,Gaussian,0.92
50,590,Gaussian,0.96
50,600,Gaussian,1.0
50,610,Gaussian,0.98
50,620,Gaussian,1.0
50,630,Gaussian,1.0
50,640,Gaussian,1.0
50,650,Gaussian,1.0
50,660,Gaussian,1.0
50,670,Gaussian,1.0
50,680,Gaussian,1.0
50,690,Gaussian,1.0
50,700,Gaussian,1.0
50,710,Gaussian,1.0
50,720,Gaussian,1.0
50,730,Gaussian,1.0
50,740,Gaussian,1.0
50,750,Gaussian,1.0
50,760,Gaussian,1.0
50,770,Gaussian,1.0
50,780,Gaussian,1.0
50,790,Gaussian,1.0
50,800,Gaussian,1.0
50,810,Gaussian,1.0
50,820,Gaussian,1.0
50,830,Gaussian,1.0
50,840,Gaussian,1.0
50,850,Gaussian,1.0
50,860,Gaussian,1.0
50,870,Gaussian,1.0
50,880,Gaussian,1.0
50,890,Gaussian,0.98
50,900,Gaussian,1.0
50,910,Gaussian,1.0
50,920,Gaussian,1.0
50,930,Gaussian,1.0
50,940,Gaussian,1.0
50,950,Gaussian,1.0
50,960,Gaussian,1.0
50,970,Gaussian,1.0
50,980,Gaussian,1.0
50,990,Gaussian,1.0
52,100,Gaussian,0.0
52,110,Gaussian,0.0
52,120,Gaussian,0.0
52,130,Gaussian,0.02
52,140,Gaussian,0.0
52,150,Gaussian,0.0
52,160,Gaussian,0.02
52,170,Gaussian,0.02
52,180,Gaussian,0.06
52,190,Gaussian,0.04
52,200,Gaussian,0.06
52,210,Gaussian,0.08
52,220,Gaussian,0.12
52,230,Gaussian,0.28
52,240,Gaussian,0.2
52,250,Gaussian,0.32
52,260,Gaussian,0.24
52,270,Gaussian,0.44
52,280,Gaussian,0.48
52,290,Gaussian,0.42
52,300,Gaussian,0.46
52,310,Gaussian,0.58
52,320,Gaussian,0.72
52,330,Gaussian,0.62
52,340,Gaussian,0.66
52,350,Gaussian,0.62
52,360,Gaussian,0.72
52,370,Gaussian,0.78
52,380,Gaussian,0.74
52,390,Gaussian,0.6
52,400,Gaussian,0.82
52,410,Gaussian,0.74
52,420,Gaussian,0.86
52,430,Gaussian,0.96
52,440,Gaussian,0.84
52,450,Gaussian,0.92
52,460,Gaussian,0.9
52,470,Gaussian,0.98
52,480,Gaussian,0.92
52,490,Gaussian,0.92
52,500,Gaussian,0.86
52,510,Gaussian,0.94
52,520,Gaussian,0.94
52,530,Gaussian,0.9
52,540,Gaussian,0.9
52,550,Gaussian,0.88
52,560,Gaussian,1.0
52,570,Gaussian,0.98
52,580,Gaussian,1.0
52,590,Gaussian,0.96
52,600,Gaussian,0.96
52,610,Gaussian,0.98
52,620,Gaussian,1.0
52,630,Gaussian,0.94
52,640,Gaussian,1.0
52,650,Gaussian,0.98
52,660,Gaussian,0.96
52,670,Gaussian,0.98
52,680,Gaussian,0.98
52,690,Gaussian,1.0
52,700,Gaussian,0.98
52,710,Gaussian,0.98
52,720,Gaussian,0.96
52,730,Gaussian,1.0
52,740,Gaussian,0.98
52,750,Gaussian,0.98
52,760,Gaussian,1.0
52,770,Gaussian,1.0
52,780,Gaussian,1.0
52,790,Gaussian,1.0
52,800,Gaussian,1.0
52,810,Gaussian,1.0
52,820,Gaussian,1.0
52,830,Gaussian,1.0
52,840,Gaussian,0.98
52,850,Gaussian,1.0
52,860,Gaussian,1.0
52,870,Gaussian,1.0
52,880,Gaussian,1.0
52,890,Gaussian,1.0
52,900,Gaussian,1.0
52,910,Gaussian,1.0
52,920,Gaussian,0.98
52,930,Gaussian,1.0
52,940,Gaussian,1.0
52,950,Gaussian,1.0
52,960,Gaussian,1.0
52,970,Gaussian,1.0
52,980,Gaussian,0.98
52,990,Gaussian,1.0
54,100,Gaussian,0.0
54,110,Gaussian,0.0
54,120,Gaussian,0.0
54,130,Gaussian,0.0
54,140,Gaussian,0.0
54,150,Gaussian,0.02
54,160,Gaussian,0.02
54,170,Gaussian,0.02
54,180,Gaussian,0.04
54,190,Gaussian,0.04
54,200,Gaussian,0.04
54,210,Gaussian,0.04
54,220,Gaussian,0.06
54,230,Gaussian,0.22
54,240,Gaussian,0.22
54,250,Gaussian,0.1
54,260,Gaussian,0.3
54,270,Gaussian,0.36
54,280,Gaussian,0.48
54,290,Gaussian,0.38
54,300,Gaussian,0.42
54,310,Gaussian,0.56
54,320,Gaussian,0.58
54,330,Gaussian,0.5
54,340,Gaussian,0.6
54,350,Gaussian,0.52
54,360,Gaussian,0.56
54,370,Gaussian,0.56
54,380,Gaussian,0.76
54,390,Gaussian,0.8
54,400,Gaussian,0.8
54,410,Gaussian,0.64
54,420,Gaussian,0.84
54,430,Gaussian,0.84
54,440,Gaussian,0.84
54,450,Gaussian,0.8
54,460,Gaussian,0.92
54,470,Gaussian,0.8
54,480,Gaussian,0.9
54,490,Gaussian,0.9
54,500,Gaussian,0.9
54,510,Gaussian,0.94
54,520,Gaussian,0.9
54,530,Gaussian,0.9
54,540,Gaussian,0.94
54,550,Gaussian,0.88
54,560,Gaussian,0.88
54,570,Gaussian,0.98
54,580,Gaussian,0.98
54,590,Gaussian,0.94
54,600,Gaussian,1.0
54,610,Gaussian,0.98
54,620,Gaussian,0.94
54,630,Gaussian,0.98
54,640,Gaussian,0.98
54,650,Gaussian,1.0
54,660,Gaussian,0.98
54,670,Gaussian,1.0
54,680,Gaussian,1.0
54,690,Gaussian,1.0
54,700,Gaussian,1.0
54,710,Gaussian,1.0
54,720,Gaussian,0.98
54,730,Gaussian,0.98
54,740,Gaussian,0.98
54,750,Gaussian,1.0
54,760,Gaussian,1.0
54,770,Gaussian,0.98
54,780,Gaussian,1.0
54,790,Gaussian,0.98
54,800,Gaussian,0.98
54,810,Gaussian,1.0
54,820,Gaussian,1.0
54,830,Gaussian,1.0
54,840,Gaussian,0.98
54,850,Gaussian,1.0
54,860,Gaussian,1.0
54,870,Gaussian,1.0
54,880,Gaussian,1.0
54,890,Gaussian,1.0
54,900,Gaussian,1.0
54,910,Gaussian,1.0
54,920,Gaussian,1.0
54,930,Gaussian,1.0
54,940,Gaussian,1.0
54,950,Gaussian,1.0
54,960,Gaussian,1.0
54,970,Gaussian,1.0
54,980,Gaussian,1.0
54,990,Gaussian,1.0
56,100,Gaussian,0.0
56,110,Gaussian,0.0
56,120,Gaussian,0.0
56,130,Gaussian,0.0
56,140,Gaussian,0.0
56,150,Gaussian,0.0
56,160,Gaussian,0.02
56,170,Gaussian,0.0
56,180,Gaussian,0.0
56,190,Gaussian,0.06
56,200,Gaussian,0.02
56,210,Gaussian,0.08
56,220,Gaussian,0.08
56,230,Gaussian,0.18
56,240,Gaussian,0.1
56,250,Gaussian,0.14
56,260,Gaussian,0.16
56,270,Gaussian,0.24
56,280,Gaussian,0.2
56,290,Gaussian,0.3
56,300,Gaussian,0.44
56,310,Gaussian,0.3
56,320,Gaussian,0.4
56,330,Gaussian,0.46
56,340,Gaussian,0.58
56,350,Gaussian,0.64
56,360,Gaussian,0.54
56,370,Gaussian,0.6
56,380,Gaussian,0.66
56,390,Gaussian,0.66
56,400,Gaussian,0.84
56,410,Gaussian,0.74
56,420,Gaussian,0.78
56,430,Gaussian,0.66
56,440,Gaussian,0.82
56,450,Gaussian,0.88
56,460,Gaussian,0.72
56,470,Gaussian,0.74
56,480,Gaussian,0.8
56,490,Gaussian,0.92
56,500,Gaussian,0.86
56,510,Gaussian,0.84
56,520,Gaussian,0.94
56,530,Gaussian,0.9
56,540,Gaussian,0.94
56,550,Gaussian,0.92
56,560,Gaussian,0.9
56,570,Gaussian,0.96
56,580,Gaussian,0.98
56,590,Gaussian,0.98
56,600,Gaussian,0.94
56,610,Gaussian,0.94
56,620,Gaussian,0.92
56,630,Gaussian,0.98
56,640,Gaussian,0.9
56,650,Gaussian,0.94
56,660,Gaussian,0.96
56,670,Gaussian,1.0
56,680,Gaussian,0.98
56,690,Gaussian,0.98
56,700,Gaussian,0.98
56,710,Gaussian,1.0
56,720,Gaussian,1.0
56,730,Gaussian,1.0
56,740,Gaussian,0.96
56,750,Gaussian,1.0
56,760,Gaussian,1.0
56,770,Gaussian,0.96
56,780,Gaussian,1.0
56,790,Gaussian,1.0
56,800,Gaussian,1.0
56,810,Gaussian,1.0
56,820,Gaussian,1.0
56,830,Gaussian,1.0
56,840,Gaussian,1.0
56,850,Gaussian,1.0
56,860,Gaussian,1.0
56,870,Gaussian,1.0
56,880,Gaussian,1.0
56,890,Gaussian,1.0
56,900,Gaussian,1.0
56,910,Gaussian,1.0
56,920,Gaussian,1.0
56,930,Gaussian,1.0
56,940,Gaussian,0.96
56,950,Gaussian,1.0
56,960,Gaussian,0.98
56,970,Gaussian,1.0
56,980,Gaussian,1.0
56,990,Gaussian,1.0
58,100,Gaussian,0.0
58,110,Gaussian,0.0
58,120,Gaussian,0.0
58,130,Gaussian,0.0
58,140,Gaussian,0.0
58,150,Gaussian,0.0
58,160,Gaussian,0.0
58,170,Gaussian,0.02
58,180,Gaussian,0.02
58,190,Gaussian,0.02
58,200,Gaussian,0.02
58,210,Gaussian,0.06
58,220,Gaussian,0.06
58,230,Gaussian,0.06
58,240,Gaussian,0.08
58,250,Gaussian,0.1
58,260,Gaussian,0.24
58,270,Gaussian,0.28
58,280,Gaussian,0.14
58,290,Gaussian,0.38
58,300,Gaussian,0.26
58,310,Gaussian,0.4
58,320,Gaussian,0.54
58,330,Gaussian,0.5
58,340,Gaussian,0.46
58,350,Gaussian,0.56
58,360,Gaussian,0.5
58,370,Gaussian,0.62
58,380,Gaussian,0.62
58,390,Gaussian,0.56
58,400,Gaussian,0.62
58,410,Gaussian,0.7
58,420,Gaussian,0.64
58,430,Gaussian,0.8
58,440,Gaussian,0.8
58,450,Gaussian,0.8
58,460,Gaussian,0.74
58,470,Gaussian,0.8
58,480,Gaussian,0.82
58,490,Gaussian,0.88
58,500,Gaussian,0.88
58,510,Gaussian,0.94
58,520,Gaussian,0.88
58,530,Gaussian,0.98
58,540,Gaussian,0.96
58,550,Gaussian,0.9
58,560,Gaussian,0.88
58,570,Gaussian,0.92
58,580,Gaussian,0.92
58,590,Gaussian,0.94
58,600,Gaussian,0.98
58,610,Gaussian,0.96
58,620,Gaussian,1.0
58,630,Gaussian,0.92
58,640,Gaussian,0.94
58,650,Gaussian,0.96
58,660,Gaussian,0.94
58,670,Gaussian,0.98
58,680,Gaussian,0.98
58,690,Gaussian,0.94
58,700,Gaussian,0.96
58,710,Gaussian,0.96
58,720,Gaussian,1.0
58,730,Gaussian,0.98
58,740,Gaussian,0.98
58,750,Gaussian,1.0
58,760,Gaussian,1.0
58,770,Gaussian,0.98
58,780,Gaussian,1.0
58,790,Gaussian,1.0
58,800,Gaussian,0.98
58,810,Gaussian,1.0
58,820,Gaussian,1.0
58,830,Gaussian,1.0
58,840,Gaussian,1.0
58,850,Gaussian,0.98
58,860,Gaussian,1.0
58,870,Gaussian,0.98
58,880,Gaussian,1.0
58,890,Gaussian,0.98
58,900,Gaussian,1.0
58,910,Gaussian,1.0
58,920,Gaussian,1.0
58,930,Gaussian,1.0
58,940,Gaussian,1.0
58,950,Gaussian,1.0
58,960,Gaussian,0.98
58,970,Gaussian,1.0
58,980,Gaussian,1.0
58,990,Gaussian,1.0
60,100,Gaussian,0.0
60,110,Gaussian,0.0
60,120,Gaussian,0.0
60,130,Gaussian,0.0
60,140,Gaussian,0.0
60,150,Gaussian,0.0
60,160,Gaussian,0.0
60,170,Gaussian,0.02
60,180,Gaussian,0.02
60,190,Gaussian,0.04
60,200,Gaussian,0.02
60,210,Gaussian,0.06
60,220,Gaussian,0.02
60,230,Gaussian,0.02
60,240,Gaussian,0.12
60,250,Gaussian,0.06
60,260,Gaussian,0.2
60,270,Gaussian,0.12
60,280,Gaussian,0.26
60,290,Gaussian,0.3
60,300,Gaussian,0.38
60,310,Gaussian,0.3
60,320,Gaussian,0.28
60,330,Gaussian,0.26
60,340,Gaussian,0.42
60,350,Gaussian,0.44
60,360,Gaussian,0.56
60,370,Gaussian,0.5
60,380,Gaussian,0.5
60,390,Gaussian,0.62
60,400,Gaussian,0.72
60,410,Gaussian,0.58
60,420,Gaussian,0.76
60,430,Gaussian,0.58
60,440,Gaussian,0.74
60,450,Gaussian,0.68
60,460,Gaussian,0.76
60,470,Gaussian,0.72
60,480,Gaussian,0.76
60,490,Gaussian,0.86
60,500,Gaussian,0.86
60,510,Gaussian,0.86
60,520,Gaussian,0.86
60,530,Gaussian,0.86
60,540,Gaussian,0.88
60,550,Gaussian,0.9
60,560,Gaussian,0.92
60,570,Gaussian,0.84
60,580,Gaussian,0.88
60,590,Gaussian,0.9
60,600,Gaussian,0.98
60,610,Gaussian,0.98
60,620,Gaussian,0.92
60,630,Gaussian,0.92
60,640,Gaussian,0.98
60,650,Gaussian,0.94
60,660,Gaussian,0.98
60,670,Gaussian,0.92
60,680,Gaussian,0.94
60,690,Gaussian,1.0
60,700,Gaussian,0.94
60,710,Gaussian,0.94
60,720,Gaussian,0.98
60,730,Gaussian,0.96
60,740,Gaussian,0.98
60,750,Gaussian,1.0
60,760,Gaussian,0.98
60,770,Gaussian,1.0
60,780,Gaussian,0.98
60,790,Gaussian,0.98
60,800,Gaussian,0.98
60,810,Gaussian,1.0
60,820,Gaussian,0.98
60,830,Gaussian,1.0
60,840,Gaussian,1.0
60,850,Gaussian,1.0
60,860,Gaussian,1.0
60,870,Gaussian,1.0
60,880,Gaussian,0.98
60,890,Gaussian,1.0
60,900,Gaussian,1.0
60,910,Gaussian,1.0
60,920,Gaussian,1.0
60,930,Gaussian,0.98
60,940,Gaussian,1.0
60,950,Gaussian,0.98
60,960,Gaussian,1.0
60,970,Gaussian,1.0
60,980,Gaussian,1.0
60,990,Gaussian,1.0
62,100,Gaussian,0.0
62,110,Gaussian,0.0
62,120,Gaussian,0.0
62,130,Gaussian,0.0
62,140,Gaussian,0.0
62,150,Gaussian,0.0
62,160,Gaussian,0.0
