NSample,Dimension,Distribution,prob
46,240,Gaussian,0.3925
46,250,Gaussian,0.4625
46,260,Gaussian,0.50125
46,270,Gaussian,0.55375
46,280,Gaussian,0.5725
46,290,Gaussian,0.63375
46,300,Gaussian,0.64875
46,310,Gaussian,0.71
46,320,Gaussian,0.70125
46,330,Gaussian,0.75125
46,340,Gaussian,0.7725
46,350,Gaussian,0.81125
46,360,Gaussian,0.81875
46,370,Gaussian,0.85125
46,380,Gaussian,0.8625
46,390,Gaussian,0.875
46,400,Gaussian,0.885
46,410,Gaussian,0.8825
46,420,Gaussian,0.92125
46,430,Gaussian,0.9125
46,440,Gaussian,0.94125
46,450,Gaussian,0.93125
46,460,Gaussian,0.94125
46,470,Gaussian,0.95125
46,480,Gaussian,0.96125
46,490,Gaussian,0.965
46,500,Gaussian,0.9475
46,510,Gaussian,0.96375
46,520,Gaussian,0.96625
46,530,Gaussian,0.985
46,540,Gaussian,0.975
46,550,Gaussian,0.98125
46,560,Gaussian,0.98625
46,570,Gaussian,0.985
46,580,Gaussian,0.9775
46,590,Gaussian,0.98875
46,600,Gaussian,0.99125
46,610,Gaussian,0.99
46,620,Gaussian,0.99
46,630,Gaussian,0.99625
46,640,Gaussian,0.9925
46,650,Gaussian,0.99375
46,660,Gaussian,0.9925
46,670,Gaussian,0.9925
46,680,Gaussian,0.99875
46,690,Gaussian,0.9975
46,700,Gaussian,0.9975
46,710,Gaussian,0.995
46,720,Gaussian,0.99625
46,730,Gaussian,0.99875
46,740,Gaussian,1.0
46,750,Gaussian,0.99875
46,760,Gaussian,0.99875
46,770,Gaussian,0.99625
46,780,Gaussian,1.0
46,790,Gaussian,1.0
46,800,Gaussian,0.9975
46,810,Gaussian,1.0
46,820,Gaussian,1.0
46,830,Gaussian,0.9975
46,840,Gaussian,1.0
46,850,Gaussian,0.99875
46,860,Gaussian,1.0
46,870,Gaussian,1.0
46,880,Gaussian,1.0
46,890,Gaussian,0.99875
46,900,Gaussian,1.0
46,910,Gaussian,1.0
46,920,Gaussian,0.99875
46,930,Gaussian,0.99875
46,940,Gaussian,1.0
46,950,Gaussian,1.0
46,960,Gaussian,1.0
46,970,Gaussian,1.0
46,980,Gaussian,1.0
46,990,Gaussian,1.0
48,100,Gaussian,0.0
48,110,Gaussian,0.0
48,120,Gaussian,0.005
48,130,Gaussian,0.005
48,140,Gaussian,0.0175
48,150,Gaussian,0.02125
48,160,Gaussian,0.0525
48,170,Gaussian,0.07
48,180,Gaussian,0.09875
48,190,Gaussian,0.12
48,200,Gaussian,0.1575
48,210,Gaussian,0.19375
48,220,Gaussian,0.24625
48,230,Gaussian,0.3025
48,240,Gaussian,0.35125
48,250,Gaussian,0.39375
48,260,Gaussian,0.43875
48,270,Gaussian,0.44375
48,280,Gaussian,0.5375
48,290,Gaussian,0.54375
48,300,Gaussian,0.575
48,310,Gaussian,0.66875
48,320,Gaussian,0.67
48,330,Gaussian,0.72625
48,340,Gaussian,0.715
48,350,Gaussian,0.7425
48,360,Gaussian,0.78
48,370,Gaussian,0.8
48,380,Gaussian,0.8175
48,390,Gaussian,0.83625
48,400,Gaussian,0.8625
48,410,Gaussian,0.875
48,420,Gaussian,0.88375
48,430,Gaussian,0.89125
48,440,Gaussian,0.88375
48,450,Gaussian,0.92
