NSample,Dimension,Distribution,prob
60,760,Gaussian,0.99
60,770,Gaussian,0.975
60,780,Gaussian,0.9775
60,790,Gaussian,0.99
60,800,Gaussian,0.9875
60,810,Gaussian,0.99
60,820,Gaussian,0.9875
60,830,Gaussian,0.9925
60,840,Gaussian,0.99
60,850,Gaussian,0.99
60,860,Gaussian,0.995
60,870,Gaussian,0.9975
60,880,Gaussian,0.9875
60,890,Gaussian,1.0
60,900,Gaussian,0.985
60,910,Gaussian,0.995
60,920,Gaussian,0.9975
60,930,Gaussian,0.9825
60,940,Gaussian,0.9975
60,950,Gaussian,1.0
60,960,Gaussian,0.9975
60,970,Gaussian,1.0
60,980,Gaussian,1.0
60,990,Gaussian,0.995
62,100,Gaussian,0.0
62,110,Gaussian,0.0
62,120,Gaussian,0.0
62,130,Gaussian,0.0
62,140,Gaussian,0.0
62,150,Gaussian,0.0
62,160,Gaussian,0.0
62,170,Gaussian,0.0075
62,180,Gaussian,0.005
62,190,Gaussian,0.005
62,200,Gaussian,0.015
62,210,Gaussian,0.03
62,220,Gaussian,0.025
62,230,Gaussian,0.055
62,240,Gaussian,0.04
62,250,Gaussian,0.08
62,260,Gaussian,0.1075
62,270,Gaussian,0.1175
62,280,Gaussian,0.1675
62,290,Gaussian,0.1675
62,300,Gaussian,0.25
62,310,Gaussian,0.225
62,320,Gaussian,0.33
62,330,Gaussian,0.2875
62,340,Gaussian,0.3725
62,350,Gaussian,0.3975
62,360,Gaussian,0.3875
62,370,Gaussian,0.4475
62,380,Gaussian,0.4975
62,390,Gaussian,0.55
62,400,Gaussian,0.5725
62,410,Gaussian,0.57
62,420,Gaussian,0.6025
62,430,Gaussian,0.6825
62,440,Gaussian,0.6725
62,450,Gaussian,0.69
62,460,Gaussian,0.685
62,470,Gaussian,0.7575
62,480,Gaussian,0.725
62,490,Gaussian,0.715
62,500,Gaussian,0.8075
62,510,Gaussian,0.8175
62,520,Gaussian,0.8375
62,530,Gaussian,0.8275
62,540,Gaussian,0.8675
62,550,Gaussian,0.8625
62,560,Gaussian,0.8725
62,570,Gaussian,0.8825
62,580,Gaussian,0.9025
62,590,Gaussian,0.925
62,600,Gaussian,0.91
62,610,Gaussian,0.9225
62,620,Gaussian,0.9275
62,630,Gaussian,0.9425
62,640,Gaussian,0.9275
62,650,Gaussian,0.935
62,660,Gaussian,0.9475
62,670,Gaussian,0.94
62,680,Gaussian,0.955
62,690,Gaussian,0.94
62,700,Gaussian,0.9725
62,710,Gaussian,0.9625
62,720,Gaussian,0.9625
62,730,Gaussian,0.975
62,740,Gaussian,0.9725
62,750,Gaussian,0.98
62,760,Gaussian,0.9725
62,770,Gaussian,0.965
62,780,Gaussian,0.9775
62,790,Gaussian,0.9775
62,800,Gaussian,0.98
62,810,Gaussian,0.9825
62,820,Gaussian,0.99
62,830,Gaussian,0.9925
62,840,Gaussian,0.99
62,850,Gaussian,0.98
62,860,Gaussian,0.985
62,870,Gaussian,0.995
62,880,Gaussian,0.985
62,890,Gaussian,1.0
62,900,Gaussian,0.9975
62,910,Gaussian,0.995
62,920,Gaussian,0.9925
62,930,Gaussian,0.99
62,940,Gaussian,1.0
62,950,Gaussian,0.99
62,960,Gaussian,0.995
62,970,Gaussian,0.9975
62,980,Gaussian,1.0
62,990,Gaussian,0.995
64,100,Gaussian,0.0
64,110,Gaussian,0.0
64,120,Gaussian,0.0
64,130,Gaussian,0.0
64,140,Gaussian,0.0
64,150,Gaussian,0.0
64,160,Gaussian,0.0
64,170,Gaussian,0.005
64,180,Gaussian,0.0
64,190,Gaussian,0.0075
64,200,Gaussian,0.005
64,210,Gaussian,0.01
64,220,Gaussian,0.0175
64,230,Gaussian,0.03
64,240,Gaussian,0.035
64,250,Gaussian,0.0525
64,260,Gaussian,0.0475
64,270,Gaussian,0.08
64,280,Gaussian,0.115
64,290,Gaussian,0.1125
64,300,Gaussian,0.14
64,310,Gaussian,0.2025
64,320,Gaussian,0.225
64,330,Gaussian,0.2675
64,340,Gaussian,0.2525
64,350,Gaussian,0.325
64,360,Gaussian,0.3525
64,370,Gaussian,0.4175
64,380,Gaussian,0.3875
64,390,Gaussian,0.4775
64,400,Gaussian,0.4625
64,410,Gaussian,0.475
64,420,Gaussian,0.5875
64,430,Gaussian,0.6175
64,440,Gaussian,0.6325
64,450,Gaussian,0.61
64,460,Gaussian,0.695
64,470,Gaussian,0.69
64,480,Gaussian,0.6975
64,490,Gaussian,0.7475
64,500,Gaussian,0.7575
64,510,Gaussian,0.79
64,520,Gaussian,0.825
64,530,Gaussian,0.805
64,540,Gaussian,0.8275
64,550,Gaussian,0.8325
64,560,Gaussian,0.845
64,570,Gaussian,0.835
64,580,Gaussian,0.8525
64,590,Gaussian,0.875
64,600,Gaussian,0.895
64,610,Gaussian,0.9025
64,620,Gaussian,0.905
64,630,Gaussian,0.9125
64,640,Gaussian,0.9375
64,650,Gaussian,0.9375
64,660,Gaussian,0.9375
64,670,Gaussian,0.9175
64,680,Gaussian,0.9275
64,690,Gaussian,0.9475
64,700,Gaussian,0.955
64,710,Gaussian,0.945
64,720,Gaussian,0.97
64,730,Gaussian,0.9525
64,740,Gaussian,0.96
64,750,Gaussian,0.9675
64,760,Gaussian,0.9725
64,770,Gaussian,0.975
64,780,Gaussian,0.9775
64,790,Gaussian,0.985
64,800,Gaussian,0.9775
64,810,Gaussian,0.9825
64,820,Gaussian,0.9875
64,830,Gaussian,0.9825
64,840,Gaussian,0.9625
64,850,Gaussian,0.99
64,860,Gaussian,0.9875
64,870,Gaussian,0.99
64,880,Gaussian,0.9825
64,890,Gaussian,0.9875
64,900,Gaussian,0.995
64,910,Gaussian,0.9925
64,920,Gaussian,0.99
64,930,Gaussian,0.9925
64,940,Gaussian,0.9975
64,950,Gaussian,0.9975
64,960,Gaussian,0.9925
64,970,Gaussian,0.995
64,980,Gaussian,1.0
64,990,Gaussian,0.995
66,100,Gaussian,0.0
66,110,Gaussian,0.0
66,120,Gaussian,0.0
66,130,Gaussian,0.0
66,140,Gaussian,0.0
66,150,Gaussian,0.0
66,160,Gaussian,0.0
66,170,Gaussian,0.0
66,180,Gaussian,0.0
66,190,Gaussian,0.0
66,200,Gaussian,0.0025
66,210,Gaussian,0.0125
66,220,Gaussian,0.0075
66,230,Gaussian,0.0225
66,240,Gaussian,0.035
66,250,Gaussian,0.03
66,260,Gaussian,0.045
66,270,Gaussian,0.065
66,280,Gaussian,0.0675
66,290,Gaussian,0.1
66,300,Gaussian,0.125
66,310,Gaussian,0.1775
66,320,Gaussian,0.205
66,330,Gaussian,0.205
66,340,Gaussian,0.26
66,350,Gaussian,0.2425
66,360,Gaussian,0.35
66,370,Gaussian,0.3275
66,380,Gaussian,0.405
66,390,Gaussian,0.425
66,400,Gaussian,0.4
66,410,Gaussian,0.455
66,420,Gaussian,0.46
66,430,Gaussian,0.515
66,440,Gaussian,0.625
66,450,Gaussian,0.6
66,460,Gaussian,0.645
66,470,Gaussian,0.625
66,480,Gaussian,0.66
66,490,Gaussian,0.6975
66,500,Gaussian,0.7125
66,510,Gaussian,0.715
66,520,Gaussian,0.7775
66,530,Gaussian,0.7825
66,540,Gaussian,0.805
66,550,Gaussian,0.7975
66,560,Gaussian,0.8
66,570,Gaussian,0.8425
66,580,Gaussian,0.85
66,590,Gaussian,0.85
66,600,Gaussian,0.8775
66,610,Gaussian,0.8875
66,620,Gaussian,0.8775
66,630,Gaussian,0.905
66,640,Gaussian,0.9125
66,650,Gaussian,0.91
66,660,Gaussian,0.945
66,670,Gaussian,0.9325
66,680,Gaussian,0.92
66,690,Gaussian,0.93
66,700,Gaussian,0.9425
66,710,Gaussian,0.9625
66,720,Gaussian,0.9575
66,730,Gaussian,0.955
66,740,Gaussian,0.955
66,750,Gaussian,0.96
66,760,Gaussian,0.9575
66,770,Gaussian,0.9675
66,780,Gaussian,0.9775
66,790,Gaussian,0.9725
66,800,Gaussian,0.9875
66,810,Gaussian,0.98
66,820,Gaussian,0.9825
66,830,Gaussian,0.9775
66,840,Gaussian,0.9875
66,850,Gaussian,0.9725
66,860,Gaussian,0.9675
66,870,Gaussian,0.985
66,880,Gaussian,0.9875
66,890,Gaussian,0.99
66,900,Gaussian,0.9925
66,910,Gaussian,0.99
66,920,Gaussian,0.9975
66,930,Gaussian,0.9775
66,940,Gaussian,0.9975
66,950,Gaussian,0.9875
66,960,Gaussian,0.9925
66,970,Gaussian,0.9925
66,980,Gaussian,0.995
66,990,Gaussian,0.9975
68,100,Gaussian,0.0
68,110,Gaussian,0.0
68,120,Gaussian,0.0
68,130,Gaussian,0.0
68,140,Gaussian,0.0
68,150,Gaussian,0.0
68,160,Gaussian,0.0
68,170,Gaussian,0.0
68,180,Gaussian,0.0
68,190,Gaussian,0.0
68,200,Gaussian,0.005
68,210,Gaussian,0.0025
68,220,Gaussian,0.01
68,230,Gaussian,0.0125
68,240,Gaussian,0.0175
68,250,Gaussian,0.02
68,260,Gaussian,0.04
68,270,Gaussian,0.065
68,280,Gaussian,0.06
68,290,Gaussian,0.09
68,300,Gaussian,0.085
68,310,Gaussian,0.1275
68,320,Gaussian,0.1575
68,330,Gaussian,0.175
68,340,Gaussian,0.1775
68,350,Gaussian,0.24
68,360,Gaussian,0.2775
68,370,Gaussian,0.3175
68,380,Gaussian,0.335
68,390,Gaussian,0.395
68,400,Gaussian,0.3675
68,410,Gaussian,0.4375
68,420,Gaussian,0.4575
68,430,Gaussian,0.5125
68,440,Gaussian,0.53
68,450,Gaussian,0.5425
68,460,Gaussian,0.53
68,470,Gaussian,0.665
68,480,Gaussian,0.6375
68,490,Gaussian,0.645
68,500,Gaussian,0.675
68,510,Gaussian,0.7325
68,520,Gaussian,0.7475
68,530,Gaussian,0.7675
68,540,Gaussian,0.7575
68,550,Gaussian,0.7625
68,560,Gaussian,0.795
68,570,Gaussian,0.815
68,580,Gaussian,0.765
68,590,Gaussian,0.8275
68,600,Gaussian,0.8575
68,610,Gaussian,0.87
68,620,Gaussian,0.8475
68,630,Gaussian,0.885
68,640,Gaussian,0.9225
68,650,Gaussian,0.8925
68,660,Gaussian,0.9375
68,670,Gaussian,0.88
68,680,Gaussian,0.88
68,690,Gaussian,0.9375
68,700,Gaussian,0.9075
68,710,Gaussian,0.9225
68,720,Gaussian,0.9525
68,730,Gaussian,0.93
68,740,Gaussian,0.9525
68,750,Gaussian,0.9675
68,760,Gaussian,0.9475
68,770,Gaussian,0.9675
68,780,Gaussian,0.965
68,790,Gaussian,0.9675
68,800,Gaussian,0.975
68,810,Gaussian,0.9775
68,820,Gaussian,0.985
68,830,Gaussian,0.985
68,840,Gaussian,0.96
68,850,Gaussian,0.97
68,860,Gaussian,0.975
68,870,Gaussian,0.98
68,880,Gaussian,0.9675
68,890,Gaussian,0.97
68,900,Gaussian,0.98
68,910,Gaussian,0.9875
68,920,Gaussian,0.9925
68,930,Gaussian,0.99
68,940,Gaussian,0.9825
68,950,Gaussian,0.9925
68,960,Gaussian,0.9925
68,970,Gaussian,0.9925
68,980,Gaussian,0.99
68,990,Gaussian,0.99
70,100,Gaussian,0.0
70,110,Gaussian,0.0
70,120,Gaussian,0.0
70,130,Gaussian,0.0
70,140,Gaussian,0.0
70,150,Gaussian,0.0
70,160,Gaussian,0.0
70,170,Gaussian,0.0
70,180,Gaussian,0.0
70,190,Gaussian,0.0025
70,200,Gaussian,0.005
70,210,Gaussian,0.005
70,220,Gaussian,0.0025
70,230,Gaussian,0.0025
70,240,Gaussian,0.015
70,250,Gaussian,0.0275
70,260,Gaussian,0.01
70,270,Gaussian,0.0275
70,280,Gaussian,0.03
70,290,Gaussian,0.0625
70,300,Gaussian,0.075
70,310,Gaussian,0.095
70,320,Gaussian,0.1475
70,330,Gaussian,0.13
70,340,Gaussian,0.1675
70,350,Gaussian,0.2025
70,360,Gaussian,0.19
70,370,Gaussian,0.265
70,380,Gaussian,0.3
70,390,Gaussian,0.2925
70,400,Gaussian,0.385
70,410,Gaussian,0.36
70,420,Gaussian,0.4525
70,430,Gaussian,0.44
70,440,Gaussian,0.48
70,450,Gaussian,0.4975
70,460,Gaussian,0.505
70,470,Gaussian,0.57
70,480,Gaussian,0.595
70,490,Gaussian,0.6125
70,500,Gaussian,0.635
70,510,Gaussian,0.62
70,520,Gaussian,0.6375
70,530,Gaussian,0.7125
70,540,Gaussian,0.6875
70,550,Gaussian,0.755
70,560,Gaussian,0.7425
70,570,Gaussian,0.7925
70,580,Gaussian,0.8075
70,590,Gaussian,0.785
70,600,Gaussian,0.8325
70,610,Gaussian,0.8475
70,620,Gaussian,0.85
70,630,Gaussian,0.8775
70,640,Gaussian,0.8325
70,650,Gaussian,0.89
70,660,Gaussian,0.8825
70,670,Gaussian,0.885
70,680,Gaussian,0.9125
70,690,Gaussian,0.865
70,700,Gaussian,0.8825
70,710,Gaussian,0.91
70,720,Gaussian,0.9325
70,730,Gaussian,0.9375
70,740,Gaussian,0.9375
70,750,Gaussian,0.9425
70,760,Gaussian,0.9425
70,770,Gaussian,0.9475
70,780,Gaussian,0.9475
70,790,Gaussian,0.9575
70,800,Gaussian,0.96
70,810,Gaussian,0.9375
70,820,Gaussian,0.9775
70,830,Gaussian,0.9525
70,840,Gaussian,0.965
70,850,Gaussian,0.9825
70,860,Gaussian,0.9875
70,870,Gaussian,0.965
70,880,Gaussian,0.975
70,890,Gaussian,0.9875
70,900,Gaussian,0.975
70,910,Gaussian,0.975
70,920,Gaussian,0.965
70,930,Gaussian,0.99
70,940,Gaussian,0.98
70,950,Gaussian,0.98
70,960,Gaussian,0.99
70,970,Gaussian,0.995
70,980,Gaussian,0.99
70,990,Gaussian,0.9875
72,100,Gaussian,0.0
72,110,Gaussian,0.0
72,120,Gaussian,0.0
72,130,Gaussian,0.0
72,140,Gaussian,0.0
72,150,Gaussian,0.0
72,160,Gaussian,0.0
72,170,Gaussian,0.0
72,180,Gaussian,0.0
72,190,Gaussian,0.0
72,200,Gaussian,0.0
72,210,Gaussian,0.0025
72,220,Gaussian,0.005
72,230,Gaussian,0.0025
72,240,Gaussian,0.005
72,250,Gaussian,0.0025
72,260,Gaussian,0.0125
72,270,Gaussian,0.02
72,280,Gaussian,0.0325
72,290,Gaussian,0.0425
72,300,Gaussian,0.0475
72,310,Gaussian,0.0625
72,320,Gaussian,0.1
72,330,Gaussian,0.155
72,340,Gaussian,0.1275
72,350,Gaussian,0.1675
72,360,Gaussian,0.1725
72,370,Gaussian,0.2075
72,380,Gaussian,0.2875
72,390,Gaussian,0.2475
72,400,Gaussian,0.2775
72,410,Gaussian,0.295
72,420,Gaussian,0.3425
72,430,Gaussian,0.4025
72,440,Gaussian,0.4475
72,450,Gaussian,0.4675
72,460,Gaussian,0.455
72,470,Gaussian,0.455
72,480,Gaussian,0.555
72,490,Gaussian,0.585
72,500,Gaussian,0.58
72,510,Gaussian,0.62
72,520,Gaussian,0.63
72,530,Gaussian,0.685
72,540,Gaussian,0.685
72,550,Gaussian,0.6625
72,560,Gaussian,0.7025
72,570,Gaussian,0.7125
72,580,Gaussian,0.7625
72,590,Gaussian,0.7675
72,600,Gaussian,0.8125
72,610,Gaussian,0.805
72,620,Gaussian,0.8225
72,630,Gaussian,0.8175
72,640,Gaussian,0.83
72,650,Gaussian,0.85
72,660,Gaussian,0.86
72,670,Gaussian,0.8675
72,680,Gaussian,0.865
72,690,Gaussian,0.89
72,700,Gaussian,0.905
72,710,Gaussian,0.8975
72,720,Gaussian,0.8925
72,730,Gaussian,0.9175
72,740,Gaussian,0.9225
72,750,Gaussian,0.92
72,760,Gaussian,0.9175
72,770,Gaussian,0.9425
72,780,Gaussian,0.9425
72,790,Gaussian,0.95
72,800,Gaussian,0.955
72,810,Gaussian,0.9675
72,820,Gaussian,0.9425
72,830,Gaussian,0.9675
72,840,Gaussian,0.97
72,850,Gaussian,0.97
72,860,Gaussian,0.9575
72,870,Gaussian,0.975
72,880,Gaussian,0.9725
72,890,Gaussian,0.99
72,900,Gaussian,0.985
72,910,Gaussian,0.9875
72,920,Gaussian,0.975
72,930,Gaussian,0.9775
72,940,Gaussian,0.9825
72,950,Gaussian,0.99
72,960,Gaussian,0.99
72,970,Gaussian,0.995
72,980,Gaussian,0.985
72,990,Gaussian,0.99
74,100,Gaussian,0.0
74,110,Gaussian,0.0
74,120,Gaussian,0.0
74,130,Gaussian,0.0
74,140,Gaussian,0.0
74,150,Gaussian,0.0
74,160,Gaussian,0.0
74,170,Gaussian,0.0
74,180,Gaussian,0.0
74,190,Gaussian,0.0
74,200,Gaussian,0.0
74,210,Gaussian,0.005
74,220,Gaussian,0.0
74,230,Gaussian,0.0025
74,240,Gaussian,0.01
74,250,Gaussian,0.0025
74,260,Gaussian,0.0075
74,270,Gaussian,0.0125
74,280,Gaussian,0.025
74,290,Gaussian,0.0275
74,300,Gaussian,0.065
74,310,Gaussian,0.045
74,320,Gaussian,0.065
74,330,Gaussian,0.0825
74,340,Gaussian,0.0975
74,350,Gaussian,0.15
74,360,Gaussian,0.1575
74,370,Gaussian,0.185
74,380,Gaussian,0.185
74,390,Gaussian,0.2275
74,400,Gaussian,0.27
74,410,Gaussian,0.2575
74,420,Gaussian,0.3175
74,430,Gaussian,0.3425
74,440,Gaussian,0.41
74,450,Gaussian,0.4475
74,460,Gaussian,0.41
74,470,Gaussian,0.505
74,480,Gaussian,0.53
74,490,Gaussian,0.5175
74,500,Gaussian,0.5575
74,510,Gaussian,0.5575
74,520,Gaussian,0.6275
74,530,Gaussian,0.62
74,540,Gaussian,0.6725
74,550,Gaussian,0.675
74,560,Gaussian,0.69
74,570,Gaussian,0.745
74,580,Gaussian,0.695
74,590,Gaussian,0.725
74,600,Gaussian,0.725
74,610,Gaussian,0.78
74,620,Gaussian,0.8075
74,630,Gaussian,0.7625
74,640,Gaussian,0.8325
74,650,Gaussian,0.8275
74,660,Gaussian,0.8525
74,670,Gaussian,0.8225
74,680,Gaussian,0.865
74,690,Gaussian,0.8875
74,700,Gaussian,0.8975
74,710,Gaussian,0.885
74,720,Gaussian,0.8925
74,730,Gaussian,0.9175
74,740,Gaussian,0.895
74,750,Gaussian,0.8925
74,760,Gaussian,0.9175
74,770,Gaussian,0.9025
74,780,Gaussian,0.9425
74,790,Gaussian,0.945
74,800,Gaussian,0.9375
74,810,Gaussian,0.9675
74,820,Gaussian,0.9575
74,830,Gaussian,0.96
74,840,Gaussian,0.955
74,850,Gaussian,0.9475
74,860,Gaussian,0.9525
74,870,Gaussian,0.945
74,880,Gaussian,0.96
74,890,Gaussian,0.9775
74,900,Gaussian,0.9725
74,910,Gaussian,0.9775
74,920,Gaussian,0.985
74,930,Gaussian,0.975
74,940,Gaussian,0.985
74,950,Gaussian,0.975
74,960,Gaussian,0.9675
74,970,Gaussian,0.9825
74,980,Gaussian,0.985
74,990,Gaussian,0.9875
76,100,Gaussian,0.0
76,110,Gaussian,0.0
76,120,Gaussian,0.0
76,130,Gaussian,0.0
76,140,Gaussian,0.0
76,150,Gaussian,0.0
76,160,Gaussian,0.0
76,170,Gaussian,0.0
76,180,Gaussian,0.0
76,190,Gaussian,0.0
76,200,Gaussian,0.0
76,210,Gaussian,0.0
76,220,Gaussian,0.0
76,230,Gaussian,0.005
76,240,Gaussian,0.005
76,250,Gaussian,0.0025
76,260,Gaussian,0.01
76,270,Gaussian,0.0075
76,280,Gaussian,0.0125
76,290,Gaussian,0.0275
76,300,Gaussian,0.0375
76,310,Gaussian,0.04
76,320,Gaussian,0.0525
76,330,Gaussian,0.0675
76,340,Gaussian,0.0625
76,350,Gaussian,0.0975
76,360,Gaussian,0.105
76,370,Gaussian,0.1725
76,380,Gaussian,0.1625
76,390,Gaussian,0.2
76,400,Gaussian,0.225
76,410,Gaussian,0.25
76,420,Gaussian,0.27
76,430,Gaussian,0.3
76,440,Gaussian,0.3175
76,450,Gaussian,0.3625
76,460,Gaussian,0.3825
76,470,Gaussian,0.395
76,480,Gaussian,0.4475
76,490,Gaussian,0.4725
76,500,Gaussian,0.5225
76,510,Gaussian,0.5325
76,520,Gaussian,0.565
76,530,Gaussian,0.5825
76,540,Gaussian,0.605
76,550,Gaussian,0.6225
76,560,Gaussian,0.6175
76,570,Gaussian,0.6425
76,580,Gaussian,0.6725
76,590,Gaussian,0.7125
76,600,Gaussian,0.7375
76,610,Gaussian,0.7425
76,620,Gaussian,0.7475
76,630,Gaussian,0.7825
76,640,Gaussian,0.7775
76,650,Gaussian,0.8075
76,660,Gaussian,0.7975
76,670,Gaussian,0.8175
76,680,Gaussian,0.8325
76,690,Gaussian,0.87
76,700,Gaussian,0.8875
76,710,Gaussian,0.8575
76,720,Gaussian,0.8875
76,730,Gaussian,0.885
76,740,Gaussian,0.9125
76,750,Gaussian,0.9025
76,760,Gaussian,0.9075
76,770,Gaussian,0.895
76,780,Gaussian,0.9
76,790,Gaussian,0.91
76,800,Gaussian,0.9325
76,810,Gaussian,0.9575
76,820,Gaussian,0.8975
76,830,Gaussian,0.9425
76,840,Gaussian,0.9325
76,850,Gaussian,0.9325
76,860,Gaussian,0.9525
76,870,Gaussian,0.96
76,880,Gaussian,0.95
76,890,Gaussian,0.9575
76,900,Gaussian,0.9775
76,910,Gaussian,0.9575
76,920,Gaussian,0.97
76,930,Gaussian,0.955
76,940,Gaussian,0.9725
76,950,Gaussian,0.975
76,960,Gaussian,0.9775
76,970,Gaussian,0.9825
76,980,Gaussian,0.98
76,990,Gaussian,0.98
78,100,Gaussian,0.0
78,110,Gaussian,0.0
78,120,Gaussian,0.0
78,130,Gaussian,0.0
78,140,Gaussian,0.0
78,150,Gaussian,0.0
78,160,Gaussian,0.0
78,170,Gaussian,0.0
78,180,Gaussian,0.0
78,190,Gaussian,0.0
78,200,Gaussian,0.0
78,210,Gaussian,0.0
78,220,Gaussian,0.0025
78,230,Gaussian,0.0
78,240,Gaussian,0.0
78,250,Gaussian,0.0
78,260,Gaussian,0.0025
78,270,Gaussian,0.0075
78,280,Gaussian,0.0175
78,290,Gaussian,0.0175
78,300,Gaussian,0.015
78,310,Gaussian,0.0275
78,320,Gaussian,0.045
78,330,Gaussian,0.05
78,340,Gaussian,0.065
78,350,Gaussian,0.08
78,360,Gaussian,0.095
78,370,Gaussian,0.1225
78,380,Gaussian,0.1275
78,390,Gaussian,0.15
78,400,Gaussian,0.18
78,410,Gaussian,0.215
78,420,Gaussian,0.26
78,430,Gaussian,0.2725
78,440,Gaussian,0.28
78,450,Gaussian,0.32
78,460,Gaussian,0.36
78,470,Gaussian,0.38
78,480,Gaussian,0.385
78,490,Gaussian,0.385
78,500,Gaussian,0.455
78,510,Gaussian,0.45
78,520,Gaussian,0.54
78,530,Gaussian,0.525
78,540,Gaussian,0.5975
78,550,Gaussian,0.585
78,560,Gaussian,0.6075
78,570,Gaussian,0.635
78,580,Gaussian,0.68
78,590,Gaussian,0.6275
78,600,Gaussian,0.645
78,610,Gaussian,0.69
78,620,Gaussian,0.7025
78,630,Gaussian,0.73
78,640,Gaussian,0.745
78,650,Gaussian,0.7775
78,660,Gaussian,0.7625
78,670,Gaussian,0.8
78,680,Gaussian,0.795
78,690,Gaussian,0.85
78,700,Gaussian,0.855
78,710,Gaussian,0.83
78,720,Gaussian,0.8525
78,730,Gaussian,0.8675
78,740,Gaussian,0.875
78,750,Gaussian,0.88
78,760,Gaussian,0.9
78,770,Gaussian,0.875
78,780,Gaussian,0.9225
78,790,Gaussian,0.92
78,800,Gaussian,0.9375
78,810,Gaussian,0.895
78,820,Gaussian,0.9375
78,830,Gaussian,0.9125
78,840,Gaussian,0.9325
78,850,Gaussian,0.9525
78,860,Gaussian,0.9625
78,870,Gaussian,0.9425
78,880,Gaussian,0.9375
78,890,Gaussian,0.945
78,900,Gaussian,0.9675
78,910,Gaussian,0.9575
78,920,Gaussian,0.9675
78,930,Gaussian,0.9625
78,940,Gaussian,0.9575
78,950,Gaussian,0.965
78,960,Gaussian,0.9675
78,970,Gaussian,0.9775
78,980,Gaussian,0.9675
78,990,Gaussian,0.9675
80,100,Gaussian,0.0
80,110,Gaussian,0.0
80,120,Gaussian,0.0
80,130,Gaussian,0.0
80,140,Gaussian,0.0
80,150,Gaussian,0.0
80,160,Gaussian,0.0
80,170,Gaussian,0.0
80,180,Gaussian,0.0
80,190,Gaussian,0.0
80,200,Gaussian,0.0
80,210,Gaussian,0.0
80,220,Gaussian,0.0
80,230,Gaussian,0.0
80,240,Gaussian,0.0025
80,250,Gaussian,0.005
80,260,Gaussian,0.0
80,270,Gaussian,0.0025
80,280,Gaussian,0.0125
80,290,Gaussian,0.005
80,300,Gaussian,0.015
80,310,Gaussian,0.0275
80,320,Gaussian,0.0325
80,330,Gaussian,0.0325
80,340,Gaussian,0.055
80,350,Gaussian,0.0675
80,360,Gaussian,0.05
80,370,Gaussian,0.09
80,380,Gaussian,0.09
80,390,Gaussian,0.14
80,400,Gaussian,0.155
80,410,Gaussian,0.1825
80,420,Gaussian,0.205
80,430,Gaussian,0.21
80,440,Gaussian,0.255
80,450,Gaussian,0.2375
80,460,Gaussian,0.31
80,470,Gaussian,0.355
80,480,Gaussian,0.3825
80,490,Gaussian,0.42
80,500,Gaussian,0.405
80,510,Gaussian,0.4825
80,520,Gaussian,0.4975
80,530,Gaussian,0.4775
80,540,Gaussian,0.47
80,550,Gaussian,0.5375
80,560,Gaussian,0.5675
80,570,Gaussian,0.625
80,580,Gaussian,0.6075
80,590,Gaussian,0.62
80,600,Gaussian,0.66
80,610,Gaussian,0.735
80,620,Gaussian,0.62
80,630,Gaussian,0.705
80,640,Gaussian,0.725
80,650,Gaussian,0.7475
80,660,Gaussian,0.81
80,670,Gaussian,0.7875
80,680,Gaussian,0.7625
80,690,Gaussian,0.8025
80,700,Gaussian,0.8425
80,710,Gaussian,0.86
80,720,Gaussian,0.8725
80,730,Gaussian,0.8275
80,740,Gaussian,0.8375
80,750,Gaussian,0.8525
80,760,Gaussian,0.9075
80,770,Gaussian,0.89
80,780,Gaussian,0.8825
80,790,Gaussian,0.9125
80,800,Gaussian,0.8975
80,810,Gaussian,0.92
80,820,Gaussian,0.8925
80,830,Gaussian,0.9025
80,840,Gaussian,0.91
80,850,Gaussian,0.9225
80,860,Gaussian,0.93
80,870,Gaussian,0.9375
80,880,Gaussian,0.9375
80,890,Gaussian,0.935
80,900,Gaussian,0.9525
80,910,Gaussian,0.9625
80,920,Gaussian,0.97
80,930,Gaussian,0.9525
80,940,Gaussian,0.96
80,950,Gaussian,0.97
80,960,Gaussian,0.975
80,970,Gaussian,0.98
80,980,Gaussian,0.955
80,990,Gaussian,0.975
82,100,Gaussian,0.0
82,110,Gaussian,0.0
82,120,Gaussian,0.0
82,130,Gaussian,0.0
82,140,Gaussian,0.0
82,150,Gaussian,0.0
82,160,Gaussian,0.0
82,170,Gaussian,0.0
82,180,Gaussian,0.0
82,190,Gaussian,0.0
82,200,Gaussian,0.0
82,210,Gaussian,0.0
82,220,Gaussian,0.0
82,230,Gaussian,0.0
82,240,Gaussian,0.0
82,250,Gaussian,0.0
82,260,Gaussian,0.0025
82,270,Gaussian,0.0
82,280,Gaussian,0.005
82,290,Gaussian,0.0125
82,300,Gaussian,0.015
82,310,Gaussian,0.015
82,320,Gaussian,0.0325
82,330,Gaussian,0.0275
82,340,Gaussian,0.0475
82,350,Gaussian,0.0175
82,360,Gaussian,0.0475
82,370,Gaussian,0.07
82,380,Gaussian,0.0925
82,390,Gaussian,0.12
82,400,Gaussian,0.155
82,410,Gaussian,0.1725
82,420,Gaussian,0.175
82,430,Gaussian,0.1875
82,440,Gaussian,0.22
82,450,Gaussian,0.25
82,460,Gaussian,0.2325
82,470,Gaussian,0.2675
82,480,Gaussian,0.3375
82,490,Gaussian,0.38
82,500,Gaussian,0.3675
82,510,Gaussian,0.4125
